sample_key,mf_status,mf_error,mf_hq_mean,mf_hq_std,mf_hq_min,mf_hq_max,mf_tau_mean,mf_tau_std,mf_alpha_mean,mf_alpha_std,mf_spectrum_width,mf_spectrum_peak_alpha,mf_spectrum_peak_f,mf_spectrum_asymmetry,mf_num_scales,mf_num_q
Hyperfunktionelle Dysphonie::1816::vowels::a_n,ok,,0.45261669453186826,0.16529675936453742,0.25906872950989157,0.729091784976447,-1.5031614593729765,1.5250199558647406,0.5018281909886119,0.2720561151632013,0.7015479648831535,0.3536494873521475,0.9882915746067744,0.25614689913165556,40,20
Hyperfunktionelle Dysphonie::1822::vowels::a_n,ok,,0.5469337908158849,0.16639314410932746,0.3299830250254591,0.8104982503921762,-1.5122080408878833,1.7787070554594846,0.5744299096840237,0.2758308341434995,0.7184068650412301,0.4651078623414413,0.9848636988805074,0.4214753764730465,40,20
Hyperfunktionelle Dysphonie::1823::vowels::a_n,ok,,0.5496778333177239,0.1685396486487569,0.3198210782425647,0.8071764126736478,-1.5201721029372746,1.7737435511306618,0.5660244318777622,0.27850365183392756,0.7215188330093785,0.4751203562025561,0.9845928624859142,0.5243192768810567,40,20
Hyperfunktionelle Dysphonie::1861::vowels::a_n,ok,,0.5486614629509009,0.15481189049414062,0.35192612502030574,0.7993315810824766,-1.4752543169081758,1.7852183333505267,0.5807540794949055,0.25807321641363057,0.6835614329358042,0.46664682607612595,0.9875442210078578,0.3731042282963962,40,20
Hyperfunktionelle Dysphonie::1887::vowels::a_n,ok,,0.6570141453070715,0.10566038745085878,0.5325025364729943,0.8448307805043991,-1.3212027591799558,2.1064379569950846,0.6945997184974662,0.186408785958737,0.5033336003012661,0.5959289314340442,0.993171383240909,0.25746534680603467,40,20
Hyperfunktionelle Dysphonie::1888::vowels::a_n,ok,,0.6135492991876688,0.14574745966869776,0.434254300135863,0.8656501532317809,-1.445399824660664,1.9964649672570358,0.6567142602468338,0.2549214584877742,0.6842808902533926,0.5341341587504241,0.9901608609829435,0.31657864731906066,40,20
Hyperfunktionelle Dysphonie::1891::vowels::a_n,ok,,0.6264525910958848,0.13557413943853447,0.45727288239376057,0.8517617501211424,-1.4150055526352632,2.0186309530380604,0.6597495893309219,0.2293611148060454,0.6113327887735256,0.5516676051550267,0.9905280409963175,0.35272913838260306,40,20
Hyperfunktionelle Dysphonie::1895::vowels::a_n,ok,,0.4715142364920234,0.13998998304672905,0.28879617783390016,0.69181609668719,-1.4306331033538622,1.5298125273950247,0.4939259963587329,0.23093707122333307,0.6110018706478386,0.400295274709192,0.9879938070034158,0.42340924742751823,40,20
Hyperfunktionelle Dysphonie::1898::vowels::a_n,ok,,0.5612482947598887,0.13616405378559296,0.3721810236373348,0.7751828321246739,-1.4209571658197497,1.788144462799322,0.576247456864025,0.23374090854336677,0.6311086326181337,0.6061138718686007,0.9876117138905673,0.9911591426094748,40,20
Hyperfunktionelle Dysphonie::1900::vowels::a_n,ok,,0.7145597455215598,0.11631908791378795,0.564409604369959,0.9076242977697265,-1.3573087044124805,2.2706958433922457,0.7400064040579603,0.2004897955802804,0.5442806884266158,0.6542789813281179,0.9912579710463452,0.3979620538657761,40,20
Hyperfunktionelle Dysphonie::1903::vowels::a_n,ok,,0.7024487292088689,0.19293373244763934,0.445453845457875,1.0114412009508391,-1.594433843758786,2.272107482556877,0.733399293452227,0.3272928820830735,0.8678223010949111,0.6094423569858649,0.9851868793288767,0.45725906910032216,40,20
Hyperfunktionelle Dysphonie::1906::vowels::a_n,ok,,0.5981005924837122,0.15165672333552913,0.41255491963468494,0.8598962893166925,-1.4628322042356952,1.9568872257187893,0.6431011987997348,0.2638355828633623,0.7016027353764303,0.5144695020276784,0.9901765411060149,0.3223194110726262,40,20
Hyperfunktionelle Dysphonie::1910::vowels::a_n,ok,,0.45436189212492256,0.09605413158067226,0.34339617253554716,0.6244859659933955,-1.291255067208681,1.4781962234232795,0.4893643131182094,0.1670788707727482,0.44141633259821944,0.39768024899607823,0.9939960074022778,0.24187849248901874,40,20
Hyperfunktionelle Dysphonie::1927::vowels::a_n,ok,,0.6518307797580223,0.17378495770302627,0.42723155780531025,0.9334301494345536,-1.5336740186785691,2.114740251618075,0.6856018596097164,0.2926143029511679,0.7770677535729011,0.5607174681999334,0.9876664652414235,0.41857133230693433,40,20
Hyperfunktionelle Dysphonie::1929::vowels::a_n,ok,,0.5762673448680913,0.15524787514644955,0.3773872158477703,0.8345411599498861,-1.4765519253575516,1.8769873244315862,0.6113931439367315,0.26683674501177734,0.71369427381306,0.49597019494474714,0.9886300222501079,0.3899612592421542,40,20
Hyperfunktionelle Dysphonie::1934::vowels::a_n,ok,,0.7490394982858736,0.16009665972069204,0.5530187651407855,1.0259675346257076,-1.488910283347675,2.4238847131173245,0.796810540657038,0.2793612521123201,0.7492209899591495,0.6605252220742364,0.9889813410512234,0.3174653909752975,40,20
Hyperfunktionelle Dysphonie::1944::vowels::a_n,ok,,0.46912974985127187,0.12388509897668559,0.30668122869425046,0.6704886697024404,-1.3815395542583748,1.5158611340629444,0.49218181670913597,0.21119119643782822,0.5632002530232665,0.4089135404665255,0.9893049289945588,0.4155465999513184,40,20
Hyperfunktionelle Dysphonie::1952::vowels::a_n,ok,,0.5959899366571604,0.15931975211917734,0.39616124632155975,0.8608783261214901,-1.488780259424423,1.9393758920915936,0.6345580024751634,0.2705151380528299,0.7166853636514672,0.5116829795144275,0.9869578374425277,0.3410136606166671,40,20
Hyperfunktionelle Dysphonie::1964::vowels::a_n,ok,,0.43678367832037307,0.14449587689342258,0.26119669150000724,0.6772107959410247,-1.4410030947755934,1.4531896153244777,0.47525413550049295,0.24118581984159412,0.6361583239286328,0.3532197692885113,0.9903845225860664,0.3187579331739906,40,20
Hyperfunktionelle Dysphonie::1976::vowels::a_n,ok,,0.5064359482016854,0.11151525238450256,0.3675480345080638,0.6878133908406026,-1.3417449206191696,1.6275290675980092,0.5317767357908085,0.1846046412728714,0.48782018150314466,0.44507288468123374,0.9910435586903006,0.3364488941462383,40,20
Hyperfunktionelle Dysphonie::1978::vowels::a_n,ok,,0.6064146008002612,0.139836416472059,0.429510760900015,0.8304230576249022,-1.4291458311838894,1.9474235634351695,0.6344323306015349,0.23020948975990982,0.608603299921314,0.5309461117376525,0.9879458900377747,0.36426624617263625,40,20
Hyperfunktionelle Dysphonie::1982::vowels::a_n,ok,,0.5302905496857232,0.11072265656361063,0.3842341058605846,0.7084711494910348,-1.3409560743004498,1.6932231744607564,0.5492827290415794,0.1876263346984476,0.49976707190091796,0.47605965309558185,0.9908711439659721,0.44199655424616324,40,20
Hyperfunktionelle Dysphonie::1983::vowels::a_n,ok,,0.5528113221756641,0.12195184351114845,0.40285068263627455,0.7641117392646267,-1.3726918336895055,1.7905227700596116,0.5893204115631784,0.21387817760314493,0.584115354250776,0.48555561767720257,0.9915946925514558,0.3119100271137866,40,20
Hyperfunktionelle Dysphonie::1988::vowels::a_n,ok,,0.4966950979845284,0.13110724982361996,0.34182818240961954,0.7372163841607687,-1.3977473587120754,1.644880822789725,0.5470461468898273,0.23983304131399244,0.6424188511194577,0.42381435606023443,0.991646975167392,0.26598466931266046,40,20
Hyperfunktionelle Dysphonie::1989::vowels::a_n,ok,,0.5367691356767386,0.12312052980008571,0.36782293722939774,0.7393638408438233,-1.3802633125353636,1.7186405104259446,0.5567486487841504,0.2185323612127868,0.5993292456087951,0.48270516664900653,0.9899065954211145,0.4842737718033369,40,20
Hyperfunktionelle Dysphonie::1990::vowels::a_n,ok,,0.5528638891082055,0.13758939718983051,0.384924425984636,0.7924382260893557,-1.4198684408949316,1.8072060183643117,0.5952070336504971,0.2414300115577678,0.6530960957816792,0.47591309070217425,0.9907639460991132,0.31309703742857764,40,20
Hyperfunktionelle Dysphonie::1993::vowels::a_n,ok,,0.5290309528927136,0.19042205733171733,0.30088806496408893,0.8297495005813332,-1.580449665249993,1.76183046678575,0.5721376091577125,0.29949309978849775,0.7551154461495284,0.41477065929563695,0.9863663836611831,0.30868202949823564,40,20
Hyperfunktionelle Dysphonie::2012::vowels::a_n,ok,,0.7253573759872588,0.19923375217656686,0.4697344088441232,1.052924879188612,-1.6121330340038096,2.360500549569185,0.7677122309063558,0.3386820466017383,0.8916267324379943,0.6235529746772128,0.9841779818795775,0.39301369421229243,40,20
Hyperfunktionelle Dysphonie::2034::vowels::a_n,ok,,0.5525314051751229,0.12691498751604685,0.39965390906806375,0.7726767263354176,-1.3863651566328998,1.8001091001994667,0.5922321378995273,0.22018003154988736,0.583548968495545,0.480905006962149,0.9922402454960966,0.3068267881157866,40,20
Hyperfunktionelle Dysphonie::2062::vowels::a_n,ok,,0.5262846406926008,0.12827674237271047,0.3606072842111161,0.7337213531515814,-1.394176331716568,1.6963005179379933,0.5510481606758408,0.21559157509053656,0.5748171104900752,0.45951080913613096,0.9899156016071908,0.40714822929213773,40,20
Hyperfunktionelle Dysphonie::2067::vowels::a_n,ok,,0.3647476528569114,0.08252228289877256,0.27102709024666577,0.5268632402175598,-1.2476376843950667,1.2052721352198361,0.40519275997084475,0.16135924775918464,0.4485660855716658,0.31825500311592325,0.9955303815623336,0.21851977757116664,40,20
Hyperfunktionelle Dysphonie::2071::vowels::a_n,ok,,0.45508860076851265,0.1780540425537414,0.24425625962110395,0.7503387248488311,-1.542287541816443,1.543545839766071,0.504945361576624,0.29203112610025916,0.7517061529716296,0.34866059846821607,0.9875611179132872,0.28370962382772374,40,20
Hyperfunktionelle Dysphonie::2077::vowels::a_n,ok,,0.5888074499858282,0.17472001518511943,0.36048206448646586,0.8630471992324699,-1.5376282718194667,1.9097592270540735,0.6161661663357993,0.2876169812096184,0.7524150352986805,0.5013997507386646,0.9852073477679757,0.42778268345857956,40,20
Hyperfunktionelle Dysphonie::2080::vowels::a_n,ok,,0.48944118405685144,0.11547868364205872,0.34236086316437486,0.6827040012692903,-1.3534039944456406,1.58708166328851,0.5166515357556639,0.1990629200291657,0.5302431994230439,0.42825616704367775,0.993033029966873,0.40668509237253436,40,20
Hyperfunktionelle Dysphonie::2081::vowels::a_n,ok,,0.6303082429830642,0.1793602204541579,0.3982145840412682,0.930543141554222,-1.5515635687287515,2.0584770896099283,0.6703808555821897,0.31203238219074775,0.8289709520361308,0.543165783867475,0.985333367866585,0.39588228786134005,40,20
Hyperfunktionelle Dysphonie::2090::vowels::a_n,ok,,0.630255927238008,0.17533651788662832,0.4031916697195188,0.9155025589212137,-1.539224239837614,2.0476029730149925,0.6647530097176944,0.29674832764972064,0.7845122675553333,0.5422622503022583,0.9860772050320555,0.40381273122456907,40,20
Hyperfunktionelle Dysphonie::2102::vowels::a_n,ok,,0.5610037368932759,0.14040890227689434,0.4024477872683542,0.8018942159545926,-1.4239558749859786,1.8460829309797355,0.6095762260353269,0.2332384632141411,0.5947777146464346,0.47324434519265746,0.9924661260831105,0.23961891776431482,40,20
Hyperfunktionelle Dysphonie::2104::vowels::a_n,ok,,0.7030791432019938,0.11939186684029915,0.5637447621163896,0.9301984878472761,-1.359809822329824,2.274903028847104,0.7547819262200886,0.22672071404481,0.6241638272672754,0.6359776207109603,0.9937672243874367,0.26109177754703566,40,20
Hyperfunktionelle Dysphonie::2105::vowels::a_n,ok,,0.5652790031733301,0.18170804165798027,0.3387835036159107,0.8510436364084042,-1.5569757917665288,1.853166631085686,0.6002909257288239,0.29110853740671405,0.73482108857658,0.4667047709501694,0.9844893411233633,0.35744873647873004,40,20
Hyperfunktionelle Dysphonie::2107::vowels::a_n,ok,,0.5667443018435313,0.17257131802348927,0.3593428074334201,0.862108706600526,-1.5259827757113782,1.881317558626698,0.6186655302498032,0.2947684089333069,0.7731446219418849,0.46874842634430935,0.9885987706802322,0.29959897568640587,40,20
Hyperfunktionelle Dysphonie::2114::vowels::a_n,ok,,0.6002269520189727,0.14164399892150656,0.4209118344955965,0.8325974226639057,-1.4343412547830874,1.9391895526427085,0.6316565041033224,0.2384057731134467,0.6220605563131785,0.5260923645057887,0.9900273355625274,0.3790516523712137,40,20
Hyperfunktionelle Dysphonie::2121::vowels::a_n,ok,,0.6323170219326113,0.14335377580930742,0.454977482739902,0.875504065263291,-1.4382561504329914,2.048356404746557,0.671248436357153,0.24643763382625716,0.6583085054596403,0.553336271983581,0.9902294522797707,0.33916503078474014,40,20
Hyperfunktionelle Dysphonie::2122::vowels::a_n,ok,,0.45646549278354936,0.10955365707738571,0.3144232886965903,0.6317564230994029,-1.3368464641011788,1.4674869129273747,0.47627514205517085,0.1827130012569135,0.4836109569650624,0.4004156284239707,0.9912231923080794,0.4098350312267675,40,20
Hyperfunktionelle Dysphonie::2124::vowels::a_n,ok,,0.660409624497174,0.18510288386202023,0.42728846339165416,0.9560816720174858,-1.5680139605627195,2.146396094327445,0.6972514240718543,0.30275878263330785,0.7760192679071789,0.5620502226094468,0.9840862831494528,0.36896559615912916,40,20
Hyperfunktionelle Dysphonie::2135::vowels::a_n,ok,,0.7185374275529778,0.15740262885493128,0.5285090940911927,0.9833125828940361,-1.481088725127919,2.321469910564738,0.7628246951028254,0.264793731203471,0.6867234676714649,0.6313643301647072,0.987972497806184,0.28859760956692465,40,20
Hyperfunktionelle Dysphonie::2138::vowels::a_n,ok,,0.625275396062691,0.1420717924462528,0.44377015766688327,0.8639143815807416,-1.4359169098992357,2.0190260799556508,0.658966973039116,0.24612939173842596,0.6561598929767776,0.5525862110390718,0.9897182452653585,0.3860961991510734,40,20
Hyperfunktionelle Dysphonie::2139::vowels::a_n,ok,,0.5823863342626853,0.17118160061747437,0.34620891712822954,0.8509653539371322,-1.5290330913680807,1.8779199740751185,0.6014968074374897,0.291805396963108,0.7694191920921694,0.6335945075198204,0.9845844008631857,1.0157335782693562,40,20
Hyperfunktionelle Dysphonie::2151::vowels::a_n,ok,,0.5746434654161653,0.12795261236686015,0.4170041508583721,0.7884502322368964,-1.391891809174569,1.853463851450523,0.6081165991526674,0.21624531338228117,0.5714140160580166,0.5051081509242544,0.9900276606161968,0.3097746299537615,40,20
Hyperfunktionelle Dysphonie::2184::vowels::a_n,ok,,0.501699004875005,0.1256675837118958,0.34907527585017906,0.710713849409994,-1.3838460277561304,1.6320124909056577,0.5352196937097191,0.2096903301797227,0.5537938958361202,0.429598818560335,0.991005846292922,0.3078950831040713,40,20
Hyperfunktionelle Dysphonie::2185::vowels::a_n,ok,,0.6163456580058385,0.2273777293350237,0.34231275678252904,0.9712385189339731,-1.693809997848471,2.0494474057269856,0.6643136958021174,0.35484224162082495,0.893517831425962,0.48074877511604397,0.9818921862537663,0.3118119209571176,40,20
Hyperfunktionelle Dysphonie::2186::vowels::a_n,ok,,0.6843117386811903,0.16475839360461686,0.45738860836204887,0.9395929157423689,-1.5089082371688625,2.1790273872832353,0.7012709646185822,0.2776844385507908,0.7415764271267005,0.7401665687696579,0.9843385297151361,1.0444315290059356,40,20
Hyperfunktionelle Dysphonie::2215::vowels::a_n,ok,,0.6179844377167378,0.1257512995498609,0.455429362705291,0.8293233051428295,-1.386234548736472,1.9822423420008604,0.6469607459361209,0.21959813195555447,0.5991665137275151,0.5534817309308893,0.9909543012105168,0.3938598805094954,40,20
Hyperfunktionelle Dysphonie::2221::vowels::a_n,ok,,0.5141060303346744,0.14001586007623135,0.349868229032392,0.7576219028678154,-1.4253744022415575,1.6970160597778097,0.5610052106635338,0.24042802085113274,0.6369547605522867,0.43106771902868823,0.9911963479652893,0.265927433274178,40,20
Hyperfunktionelle Dysphonie::2224::vowels::a_n,ok,,0.5002641675266688,0.21426937545205238,0.24062533549676793,0.83029492760097,-1.653873526245773,1.682597019775884,0.5422475464594231,0.3314235559752651,0.8406235282143086,0.371927276587835,0.9822748195546847,0.31390417353121913,40,20
Hyperfunktionelle Dysphonie::2225::vowels::a_n,ok,,0.5606112369283693,0.1502140448471154,0.38546988549538563,0.8197243693264213,-1.4558754391083202,1.8486305589315353,0.610196702687593,0.25479149327761386,0.6653724871736473,0.47054341987767856,0.9909362335450583,0.26618042954857246,40,20
Hyperfunktionelle Dysphonie::2228::vowels::a_n,ok,,0.6747728224359365,0.13069182127486523,0.5310534885963585,0.9005649153002864,-1.394453097951692,2.185450101524443,0.723401460123358,0.21629583034461783,0.5577042637822354,0.5902722055001605,0.9916145303413673,0.18798869890720388,40,20
Hyperfunktionelle Dysphonie::2229::vowels::a_n,ok,,0.5129037018496965,0.1487019706787661,0.3158814700979314,0.7480901669738709,-1.4581758073911018,1.660852915692304,0.5355715340807399,0.24863488601007863,0.6542590723915396,0.44144511721496915,0.9872214182373389,0.44780967945067784,40,20
Hyperfunktionelle Dysphonie::2230::vowels::a_n,ok,,0.7607667460295939,0.13996191769142557,0.575738878655642,0.9949754043046992,-1.4310196286129915,2.42373486241485,0.7900615307883212,0.2467803661142974,0.6793565317539993,0.6929741963982972,0.9890103022793033,0.4161281230907752,40,20
Hyperfunktionelle Dysphonie::2232::vowels::a_n,ok,,0.685614212819665,0.225494779061194,0.3967332393056063,1.024436158019784,-1.692440444816101,2.2236961793604424,0.7152868358507736,0.3529505796357445,0.8891768341149735,0.5709872075745344,0.9763513537791186,0.3953886796528792,40,20
Hyperfunktionelle Dysphonie::2233::vowels::a_n,ok,,0.8105808191920447,0.2077492202138589,0.5090956045087098,1.1267980701281362,-1.643159972887681,2.5728856784209073,0.8195686614672594,0.35778931781800294,0.9577364467483385,0.8834111299506394,0.9816971155392609,1.1853452871370367,40,20
Hyperfunktionelle Dysphonie::2239::vowels::a_n,ok,,0.6857751809448298,0.1539768270295716,0.5051183331137417,0.9613098706437376,-1.4663889936795422,2.2430100082782096,0.741536772726883,0.272856415948104,0.7264364790248896,0.5963431754117288,0.9912278103861373,0.27897561586336983,40,20
Hyperfunktionelle Dysphonie::2240::vowels::a_n,ok,,0.7269651026855728,0.18015793445717765,0.49523379044132637,1.005215312660423,-1.553985357761515,2.3291665552266947,0.754673254800827,0.28950853989828285,0.7363213326390508,0.6372899230178625,0.982910238241582,0.3944032458757228,40,20
Hyperfunktionelle Dysphonie::2241::vowels::a_n,ok,,0.7660394841751461,0.2527819374138473,0.45185970958689153,1.1689223111039708,-1.7740004421480227,2.5253616251691424,0.8184496884756145,0.40939170391362883,1.0486387440930551,0.6255750037145229,0.9804333009479053,0.3599508669306126,40,20
Hyperfunktionelle Dysphonie::2245::vowels::a_n,ok,,0.6911190448738403,0.2086648237612268,0.4272509724367058,1.0405104082029655,-1.6391037789747256,2.2787523404688725,0.7413345908688163,0.3581609387177429,0.9387756744545941,0.582174604185848,0.985918189328543,0.38640862560221234,40,20
Hyperfunktionelle Dysphonie::2270::vowels::a_n,ok,,0.5821204232086956,0.21916419364606463,0.30636866099361776,0.9270717938945354,-1.6721057847183687,1.9346590396327772,0.6231209284489139,0.3533428624583103,0.902163031596686,0.46420024542753757,0.9820872941620696,0.37511660183929835,40,20
Hyperfunktionelle Dysphonie::2272::vowels::a_n,ok,,0.47154645038144116,0.14093171986340675,0.3021767551320372,0.706087488039117,-1.430258375684304,1.553554438576686,0.5102616608372836,0.23399524332761995,0.6134889748755619,0.38988291362427185,0.9894435793386592,0.28816554030969704,40,20
Hyperfunktionelle Dysphonie::2288::vowels::a_n,ok,,0.5947797948287732,0.1450873684045269,0.4122305323460153,0.833544109405972,-1.4444724083379925,1.9260205152072734,0.6280400195603633,0.2441614157470356,0.6494027721790969,0.5149675683613337,0.9896403024775736,0.3710802745266221,40,20
Hyperfunktionelle Dysphonie::2292::vowels::a_n,ok,,0.4047742990872011,0.14557023675421973,0.21943803448713162,0.6391014540316894,-1.4472425075608701,1.3389653014703553,0.4337685079420369,0.24168648690758557,0.6379748590726297,0.3283963673866317,0.9866008712607428,0.3687059763892645,40,20
Hyperfunktionelle Dysphonie::2293::vowels::a_n,ok,,0.4661412099944629,0.07313436972045415,0.37377745802053114,0.5954412530123576,-1.2239799390802157,1.4868284133386593,0.4880904429636529,0.1329787792710834,0.3700758564853346,0.4282034117151552,0.9948351255383291,0.33845477445346644,40,20
Hyperfunktionelle Dysphonie::2298::vowels::a_n,ok,,0.7277760824507237,0.16761871313725388,0.518210878449123,1.009188558820091,-1.5132523274660672,2.3547860208753204,0.7702304189698508,0.28675433677099427,0.7637034145465202,0.6370332087843612,0.9880165748248888,0.3540377715882988,40,20
Hyperfunktionelle Dysphonie::2307::vowels::a_n,ok,,0.6976509215496703,0.1381412468780794,0.5285785825092152,0.936498222944767,-1.4220512734250352,2.2478709215579036,0.7389584276314455,0.2409065648471424,0.6452963124057307,0.6218939506103096,0.9903416341318243,0.31033063339683864,40,20
Hyperfunktionelle Dysphonie::2317::vowels::a_n,ok,,0.6859411703201908,0.12221068585237105,0.5371280176080665,0.8987717967223241,-1.3730321422211218,2.2015032773683814,0.7239284533031309,0.21431752477404742,0.5810868805826734,0.6178700058166475,0.9916519422460229,0.3020926063624178,40,20
Hyperfunktionelle Dysphonie::2331::vowels::a_n,ok,,0.7085764571026099,0.20692768460429184,0.45946979365564,1.0393222227845755,-1.631188975817026,2.322167055383829,0.7569216410798741,0.33011590281327674,0.8371725924815161,0.5863954017549524,0.9851948761001241,0.31607386465385506,40,20
Hyperfunktionelle Dysphonie::2338::vowels::a_n,ok,,0.6884221457315423,0.15631124997953122,0.4782450782878993,0.9504141492176474,-1.4819952041847273,2.2113668063687446,0.7190795221986874,0.27863373239767125,0.757125208335923,0.617708497391267,0.9878410424056846,0.4474756413083972,40,20
Hyperfunktionelle Dysphonie::2363::vowels::a_n,ok,,0.5784756956256137,0.15797114770577442,0.3770581650423621,0.8377767410964949,-1.4853160150275495,1.8809454217134118,0.6125632079472252,0.2672022162837403,0.7012019550559052,0.49735244914488685,0.9867975419333745,0.37779652956826465,40,20
Hyperfunktionelle Dysphonie::2370::vowels::a_n,ok,,0.6673959151814257,0.1190493567914918,0.5135575818641849,0.8682809497550197,-1.3653254576523604,2.131463042913682,0.6952936023974897,0.208703574340446,0.572025440685076,0.6056368935355687,0.9919687878911139,0.40225260714702293,40,20
Hyperfunktionelle Dysphonie::2374::vowels::a_n,ok,,0.5161098318881503,0.16431782866523523,0.31602883816432475,0.7816107742209385,-1.5022232160863065,1.7002289788459528,0.5549784740525572,0.2667271633272519,0.693924292519887,0.42083804425485005,0.9871908308644346,0.31401655446637733,40,20
Hyperfunktionelle Dysphonie::2378::vowels::a_n,ok,,0.7178204807704678,0.20323015115295373,0.4363421898903699,1.0453272831112108,-1.6274275452134053,2.323706062979365,0.7448890922353723,0.35570219987628554,0.9639055178742559,0.6259427948808569,0.9850761217440238,0.541227952190066,40,20
Hyperfunktionelle Dysphonie::2398::vowels::a_n,ok,,0.5480311633759982,0.13593092969612872,0.3931152069456393,0.7874147025366074,-1.4111789829770545,1.8037130700176847,0.5980055294699141,0.23332018380179662,0.609049080391578,0.46549411414343245,0.9922988075469987,0.23299609576051342,40,20
Hyperfunktionelle Dysphonie::2399::vowels::a_n,ok,,0.489992240652236,0.14223867005887394,0.3179177588550264,0.7157599147548422,-1.4350891164254638,1.5969889016443206,0.5220256004245675,0.226285627039589,0.5735879213389103,0.4098969384844353,0.9874715458326284,0.2895856746318426,40,20
Hyperfunktionelle Dysphonie::2420::vowels::a_n,ok,,0.6326185216438491,0.20486658431430668,0.38114752191008305,0.9591653027268108,-1.626992034937104,2.081644061524407,0.6771005081008477,0.3294886865980938,0.8380916364082434,0.5174427597347719,0.9832389377860278,0.3267806932684207,40,20
Hyperfunktionelle Dysphonie::2425::vowels::a_n,ok,,0.6308953515413557,0.18443894936305666,0.38329573191723537,0.9292615739035921,-1.5686959216566598,2.0500058876922584,0.6609668605061392,0.3173991404421962,0.8454557014743731,0.5453172122727434,0.9856772961345239,0.4689708926855135,40,20
Hyperfunktionelle Dysphonie::2438::vowels::a_n,ok,,0.6522891839967702,0.20550358006493696,0.37414112590644805,0.9604374957414248,-1.6335798417557221,2.1040331777269774,0.6699827333455057,0.332477484650416,0.8505791317983209,0.5585042696395015,0.9804583602104023,0.5212518305046755,40,20
Hyperfunktionelle Dysphonie::2447::vowels::a_n,ok,,0.7111905615672797,0.19542320344621159,0.4690470530456016,1.029519825410066,-1.5991727781180651,2.314714065044111,0.7562600075962994,0.3228562986777216,0.8316751736600558,0.6067239645189968,0.9832384932243772,0.328976656932414,40,20
Hyperfunktionelle Dysphonie::2449::vowels::a_n,ok,,0.6753230114649228,0.18711635513978578,0.42816818952611135,0.973545312794857,-1.57639423692179,2.183706766797364,0.7055787096816915,0.3144599852368548,0.8301632739199007,0.5846258705888885,0.9841144560094874,0.44211354843924644,40,20
Hyperfunktionelle Dysphonie::2454::vowels::a_n,ok,,0.5592260700752042,0.14690344832555646,0.3918939339356256,0.81586631075816,-1.4443043523331025,1.8477743443518133,0.6119330558787711,0.2499290151222893,0.6486854927009893,0.4696348270241095,0.9914554532247166,0.23906495703135597,40,20
Hyperfunktionelle Dysphonie::2463::vowels::a_n,ok,,0.6493287479773524,0.22420610341507005,0.37805278651103036,1.0098775245304508,-1.6845410797417384,2.158220791841754,0.7021433091575878,0.3607263306300169,0.9158355983972459,0.5193280514579479,0.9837074750018496,0.3190735618885256,40,20
Hyperfunktionelle Dysphonie::2466::vowels::a_n,ok,,0.5917639830964003,0.1470072948447453,0.41206996210843705,0.8435287746107037,-1.4483916575275446,1.933243366765189,0.6342685432316852,0.25350216702097356,0.6703850095053325,0.5099607169118778,0.9908120771995637,0.32957579209691423,40,20
Hyperfunktionelle Dysphonie::2471::vowels::a_n,ok,,0.6638683456471928,0.1907449044454773,0.4062168451858618,0.9631089850965789,-1.588638851888891,2.140509664569036,0.6886263155220835,0.3207108093236318,0.848940786557598,0.5778632853160365,0.9826926155936488,0.4788272182798874,40,20
Hyperfunktionelle Dysphonie::2479::vowels::a_n,ok,,0.563054107202887,0.15468258880151145,0.35324389606121076,0.8075990123009339,-1.4772393152741898,1.814778925408038,0.5835344365471898,0.26249161329110215,0.7006469974633407,0.49131949386346996,0.9868411033581834,0.5006151625487727,40,20
Hyperfunktionelle Dysphonie::2480::vowels::a_n,ok,,0.6186226150720251,0.14611320727524285,0.4308418491704853,0.8671113152547494,-1.4491656052595618,1.9986527607706637,0.654691854057931,0.2575267496758348,0.6989295717428736,0.5465582748146725,0.9880865973618838,0.36360586763215996,40,20
Hyperfunktionelle Dysphonie::2482::vowels::a_n,ok,,0.6224516273344234,0.1860793420753641,0.39049542335521076,0.929929196053523,-1.5708772682465444,2.039921599733226,0.6671104897831467,0.31296873245160306,0.8182909342973326,0.5243794910501015,0.9838494265002904,0.3312999356148251,40,20
Hyperfunktionelle Dysphonie::2487::vowels::a_n,ok,,0.7146865916758801,0.2172276962983549,0.44229816650733544,1.0614508732762806,-1.6655104867686492,2.3400340201388636,0.7587732031547837,0.35410172333211604,0.9133751910096972,0.5952064867637724,0.9840185501222787,0.3730384306866946,40,20
Hyperfunktionelle Dysphonie::2492::vowels::a_n,ok,,0.8011494335990882,0.19637045304270656,0.5451991572706743,1.1023669804939709,-1.6044150853384846,2.560707002942891,0.8280921339040626,0.3162975708997662,0.8059934876877097,0.706630880872221,0.9806935077181732,0.41929354069023006,40,20
Hyperfunktionelle Dysphonie::2517::vowels::a_n,ok,,0.659928829917971,0.15433396335139193,0.4471744468208061,0.909379167321564,-1.476984788845486,2.1089977840491,0.681744588870276,0.27025441229166686,0.7326503542369522,0.5944755603637389,0.9864741135849888,0.49630261648845125,40,20
Hyperfunktionelle Dysphonie::2521::vowels::a_n,ok,,0.6989942416697427,0.1733542394466824,0.4559924652140052,0.9707105170709965,-1.535928741390221,2.231233522816796,0.7160995844772895,0.29862030657110494,0.8104637475281651,0.6246472386229359,0.9848662217922923,0.5519583216124598,40,20
